t_s,sigma_actual_rad,sigma_actual_deg,nom_r_m,nom_alt_m,nom_phi_rad,nom_lam_rad,nom_V_mps,nom_gamma_rad,nom_chi_rad,nom_gamma_deg,nom_chi_deg,rho_lo,rho_hi,q_lo,q_hi,alt_lo,alt_hi,safety_status,layer_indices,r_m_lo,r_m_hi,r_m_width,phi_rad_lo,phi_rad_hi,phi_rad_width,lam_rad_lo,lam_rad_hi,lam_rad_width,V_mps_lo,V_mps_hi,V_mps_width,gamma_rad_lo,gamma_rad_hi,gamma_rad_width,chi_rad_lo,chi_rad_hi,chi_rad_width,heating_qdot_max_lo,heating_qdot_max_hi,heating_Q_max_lo,heating_Q_max_hi
82.75,0.6108652381980153,35.0,6436080.690242614,57980.690242613666,0.09610371594465986,-0.00015722764289060215,7672.5398957498055,-0.09763537992814572,1.5763474080847124,-5.59409520103906,90.31805352964048,0.00038848499902254544,0.00040592001529069595,11375.106272914287,12010.192965296452,57830.690242613666,58130.690242613666,inside,5,6435738.212275963,6436049.182563919,310.9702879553661,0.09622492304123885,0.09657571262585055,0.0003507895846116965,-0.0003344626407942106,1.669309370626301e-05,0.0003511557345004736,7655.135829036042,7695.319457321201,40.1836282851591,-0.10011389727182583,-0.09486490735156275,0.0052489899202630835,1.572907007768752,1.5798923348456824,0.006985327076930448,307120.371723319,1661559.084865351,76780.09293082975,415389.77121633774
83.0,0.6108652381980153,35.0,6435893.709806782,57793.70980678219,0.09640032042220431,-0.00015888176817887848,7675.22628917426,-0.09748946764996275,1.5763996261781255,-5.585735043320037,90.32104540600727,0.00039745394978088375,0.0004152544583529635,11645.89546702786,12294.959403133087,57643.70980678219,57943.70980678219,inside,5,6435551.443922433,6435862.416400734,310.97247830126435,0.09652164413111185,0.09687243373175651,0.00035078960064466314,-0.00033613351456737164,1.5023187752279474e-05,0.0003511567023196511,7657.877250541808,7698.06465426563,40.18740372382217,-0.0999641117525286,-0.09471490991140455,0.005249201841124054,1.5729598082196938,1.5799452197716433,0.0069854115519494275,310972.6526879297,1682316.1825419564,77743.16317198242,420579.0456354891
83.25,0.6108652381980153,35.0,6435706.942549341,57606.94254934136,0.09669704152133904,-0.0001605521582079288,7677.9695704696705,-0.09733957753191488,1.5764524679114775,-5.577146972165177,90.3240730143105,0.00040660108149130777,0.00042477357228773606,11922.458143414664,12585.772385467513,57456.94254934136,57756.94254934136,inside,5,6435364.8951442195,6435675.869851142,310.9747069226578,0.09681848415045241,0.09716927376398114,0.00035078961352873195,-0.0003378208742613701,1.3336813364281628e-05,0.0003511576876256517,7660.676676610268,7700.8679281176155,40.19125150734726,-0.09981026834907421,-0.09456085059295996,0.005249417756114247,1.5730132410717597,1.579998738685315,0.006985497613555269,314868.97062316106,1703309.618376618,78717.24265579027,425827.4045941545
83.5,0.6108652381980153,35.0,6435520.394886383,57420.394886382855,0.09699388154839515,-0.00016223902542394404,7680.7708920028645,-0.09718562755581096,1.5765059428221753,-5.568326288278283,90.32713690100333,0.0004159289949669475,0.00043448003751954764,12204.89786646291,12882.739857701914,57270.394886382855,57570.394886382855,inside,5,6435178.572500674,6435489.549475245,310.9769745711237,0.09711544545208584,0.09746623507526801,0.00035078962318217666,-0.0003395249362211885,1.1633754540668751e-05,0.00035115869076185723,7663.535276870954,7703.730449557743,40.19517268678919,-0.09965228372224756,-0.09440264600037011,0.005249637721877448,1.5730673159270159,1.5800529012089184,0.006985585281902518,318809.8358887341,1724542.1209930785,79702.45897218352,431135.5302482696
83.75,0.6108652381980153,35.0,6435334.073377632,57234.073377631605,0.09729084285615772,-0.00016394258600043542,7683.631423922323,-0.09702753435438632,1.5765600605221568,-5.559268215066939,90.33023761680921,0.0004254402932122432,0.0004443765363338395,12493.31938748022,13185.97099046775,57084.073377631605,57384.073377631605,inside,5,6434992.482697693,6435303.461979704,310.979282011278,0.09741253043599622,0.09776332006551751,0.00035078962952128645,-0.00034124592057210976,9.913791504616826e-06,0.0003511597120767266,7666.45423879234,7706.653407108379,40.199168316038595,-0.0994900731741623,-0.09424021137897647,0.005249861795185828,1.5731220424581704,1.5801077170351798,0.006985674577009382,322795.7655114537,1746016.4545067658,80698.94137786342,436504.11362669145
84.0,0.6108652381980153,35.0,6435147.984729369,57047.98472936917,0.09758792784456953,-0.00016566305988868055,7686.552354216888,-0.09686521320163961,1.5766148306939358,-5.5499678980888545,90.33337571649537,0.0004351375795864912,0.0004544657509726493,12787.828628096344,13495.576161916391,56897.98472936917,57197.98472936917,inside,5,6434806.632590694,6435117.61422071,310.98163001518697,0.09770974155003176,0.09806053118249204,0.0003507896324602827,-0.00034298405126977175,8.176700654027e-06,0.00035116075192379877,7669.434767729849,7709.638007181051,40.203239451201625,-0.09932355063909996,-0.09407346060619302,0.00525009003290694,1.573177430404354,1.580163195923089,0.0069857655187350876,326827.2832331255,1767735.4187739673,81706.82080828138,441933.8546934918
84.25,0.6108652381980153,35.0,6434962.1357974,56862.13579740003,0.0978851389614365,-0.00016740067086777654,7689.534888763447,-0.09669857800368825,1.57667026308637,-5.540420404527914,90.33655175863015,0.00044502345587407017,0.0004647503616340067,13088.532661677064,13811.666937928752,56712.13579740003,57012.13579740003,inside,5,6434621.029187635,6434932.013207001,310.984019366093,0.09800708129061109,0.0983578709225224,0.00035078963191131907,-0.0003447395561497575,6.42225451193407e-06,0.00035116181066169154,7672.478086962187,7712.685474112128,40.20738714994059,-0.09915262867490261,-0.09390230618293353,0.005250322491969078,1.573233489566614,1.5802193476933706,0.006985858126756561,330904.9195539024,1789701.8496162668,82726.2298884756,447425.4624040667
84.5,0.6108652381980153,35.0,6434776.533590072,56676.533590071835,0.09818247870313399,-0.00016915564659423114,7692.5802513629615,-0.09652754129017808,1.5767263675101453,-5.530620722701993,90.33976630532449,0.00045510052025782267,0.00047523304437143056,13395.539692626422,14134.356050116383,56526.533590071835,56826.533590071835,inside,5,6434435.679652077,6434746.666102936,310.9864508584142,0.09830455220343025,0.09865534183121459,0.00035078962778434253,-0.0003465126669766504,4.650221677446798e-06,0.00035116288865409716,7675.5854377153655,7715.79705018615,40.21161247078453,-0.09897721845495545,-0.09372665922563068,0.005250559229324769,1.5732902298031153,1.5802761822236608,0.00698595242054556,335029.2117704086,1811918.6190167814,83757.30294260215,452979.65475419536
84.75,0.6108652381980153,35.0,6434591.185271347,56491.18527134694,0.09847994961531359,-0.00017092821865101997,7695.689683764134,-0.09635201420628414,1.5767831538329633,-5.520563761604632,90.34301992195603,0.000465371365192729,0.0004859164688905814,13708.959033470206,14463.757371502557,56341.18527134694,56641.18527134694,inside,5,6434250.5913063185,6434561.580231613,310.9889252940193,0.09860215688416935,0.0989529465041565,0.0003507896199871491,-0.000348303619492476,2.8603667772961556e-06,0.00035116398626977216,7678.758079173693,7718.9739956460835,40.215916472390745,-0.0987972297607984,-0.09354642945888604,0.005250800301912356,1.573347661024033,1.5803337094433758,0.006986048419342916,339200.70400823426,1834388.6352860043,84800.17600205856,458597.15882150107
85.0,0.6108652381980153,35.0,6434406.098163922,56306.09816392232,0.09877755429360997,-0.00017271862259603363,7698.864445674042,-0.09617190650534102,1.5768406319744237,-5.510244350482787,90.34631317687597,0.0004758385751769995,0.0004968032962401184,14028.901079609754,14799.985889767844,56156.09816392232,56456.09816392232,inside,5,6434065.771634556,6434376.763078045,310.9914434887469,0.09889989797919883,0.09925068758762406,0.000350789608425231,-0.0003501126534644525,1.052450418070905e-06,0.0003511651038825234,7681.997288476996,7722.217588689777,40.220300212780785,-0.09861257097540616,-0.09336152520879047,0.0052510457666156835,1.57340579318613,1.5803919393282622,0.00698614614213211,343419.94724836806,1857114.8431949413,85854.98681209201,464278.7107987353
85.25,0.6108652381980153,35.0,6434221.279752404,56121.27975240443,0.09907529538434696,-0.0001745270980098353,7702.105814754984,-0.09598712654214289,1.5768988119005878,-5.499657238452952,90.34964664109755,0.0004865047244171421,0.0005078961763932172,14355.477281614387,15143.157677922885,55971.27975240443,56271.27975240443,inside,5,6433881.228286119,6434192.222292385,310.9940062658861,0.09919777818628439,0.09954856777928617,0.0003507895930017768,-0.0003519400127319658,-7.737708607758556e-07,0.00035116624187118994,7685.304360703344,7725.529125451866,40.22476474852192,-0.09842314907717864,-0.0931718533969569,0.005251295680221743,1.5734646362870055,1.5804508818946175,0.006986245607611963,347687.4993469132,1880100.2240720182,86921.8748367283,470025.05601800454
85.5,0.6108652381980153,35.0,6434036.737686535,55936.73768653534,0.09937317558524249,-0.00017635388854264468,7705.415086606789,-0.09579758126695487,1.576957703618212,-5.4887970941580315,90.3530208879657,0.0004973723743841331,0.0005191977457168063,14688.80011493326,15493.38986228461,55786.73768653534,56086.73768653534,inside,5,6433696.969078745,6434007.965693202,310.9966144571081,0.09949580025529003,0.09984658982890761,0.00035078957361757424,-0.0003537859452526787,-2.618544633060722e-06,0.000351167400619618,7688.680608836448,7728.909919970327,40.22931113387858,-0.09822886963468505,-0.09297731953530887,0.0052515500993761816,1.573524200359,1.5805105471931684,0.006986346834168433,352003.92504761653,1903347.7958612607,88000.98126190413,475836.9489653152
85.75,0.6108652381980153,35.0,6433852.479784467,55752.47978446726,0.09967119764611164,-0.00017819924196046014,7708.7935747338115,-0.09560317622027893,1.5770173171686428,-5.477658505467457,90.35643649280718,0.0005084440712577272,0.0005307106243254604,15028.983046900403,15850.800587623866,55602.47978446726,55902.47978446726,inside,5,6433513.002001904,6433824.001270809,310.99926890525967,0.09979396698887867,0.10014475653904968,0.0003507895501710101,-0.0003556507031476857,-4.482122631053232e-06,0.00035116858051663244,7692.127363716962,7732.361304136873,40.23394041991105,-0.09802963680220622,-0.09277782772166947,0.005251809080536754,1.5735844954627534,1.5805709453025987,0.00698644983984531,356369.7959866873,1926860.613138887,89092.44899667182,481715.1532847218
86.0,0.6108652381980153,35.0,6433668.514036096,55568.5140360957,0.09996936436956715,-0.0001800634101902275,7712.2426104957785,-0.0954038155284194,1.5770776626213567,-5.4662359792230975,90.35989403256049,0.0005197223432551435,0.0005424374133161145,15376.14050087813,16215.508979324384,55418.5140360957,55718.5140360957,inside,5,6433329.335220189,6433640.337190653,311.0019704643637,0.10009228124320935,0.10044307076576729,0.0003507895225579455,-0.0003575345427456129,-6.364760789611443e-06,0.00035116978195600144,7695.645973976816,7735.884627630348,40.23865365353231,-0.09782535331612238,-0.09257328063619787,0.005252072679924516,1.573645531680395,1.580632086322708,0.006986554642312903,360785.69068906334,1950641.7670838872,90196.42267226583,487660.4417709718
86.25,0.6108652381980153,35.0,6433484.848606438,55384.848606438376,0.10026767861171669,-0.00018194664936395814,7715.763543041663,-0.09519940189989458,1.5771387500671372,-5.4545239410336706,90.36339408538494,0.000531209697841784,0.0005543806918811633,15730.38781742082,16587.635102429267,55234.848606438376,55534.848606438376,inside,5,6433145.977076746,6433456.981796741,311.0047199949622,0.1003907459286306,0.10074153541930234,0.0003507894906717296,-0.00035943772462556414,-8.266719289168487e-06,0.00035117100533639566,7699.237805955727,7739.4812578322435,40.2434518765167,-0.09761592049219413,-0.09236357953872147,0.005252340953472656,1.5737073191083604,1.5806939803671967,0.006986661258836291,365252.1945557648,1974694.3854005665,91313.0486389412,493673.5963501416
86.5,0.6108652381980153,35.0,6433301.491839073,55201.49183907267,0.10056614328285618,-0.0001838492198616952,7719.357739225693,-0.09498983662274321,1.5772005896108747,-5.442516735120408,90.36693723024811,0.0005429086188199925,0.0005665430142958581,16091.841212287041,16967.299917396453,55051.49183907267,55351.49183907267,inside,5,6432962.936096763,6433273.94361513,311.0075183669105,0.10068936401036908,0.1010401534647721,0.00035078945440301934,-0.000361360513658806,-1.0188262597464496e-05,0.0003511722510613415,7702.904243598945,7743.152579723407,40.248336124462185,-0.09740123822378752,-0.09214862426701449,0.005252613956773025,1.5737698678498173,1.58075663755606,0.006986769706242679,369769.89984135097,1999021.6321878335,92442.47496033774,499755.4080469584
86.75,0.6108652381980153,35.0,6433118.452259623,55018.452259623446,0.10086476134815828,-0.00018577138635322222,7723.026583504605,-0.09477501956277576,1.5772631913639774,-5.4302086242168635,90.37052404649101,0.0005548215632931948,0.0005789269067772888,16460.6177311614,17354.625232419432,54868.452259623446,55168.452259623446,inside,5,6432780.220991012,6433091.231357472,311.01036646030843,0.10098813850921244,0.1013389279228523,0.0003507894136398626,-0.0003633031790490803,-1.2129659509912977e-05,0.0003511735195391673,7706.646688335358,7746.899995761057,40.25330742569895,-0.0971812049810949,-0.09192831323607462,0.005252891745020291,1.5738331880066938,1.5808200680075792,0.0069868800008854315,374339.4056209369,2023626.7077523293,93584.85140523422,505906.6769380823
87.0,0.6108652381980153,35.0,6432935.738579302,54835.738579302095,0.10116353582835538,-0.0001877134178384027,7726.771477815194,-0.09455484916282296,1.5773265654363813,-5.417593789525861,90.37415511337032,0.0005669509585022286,0.0005915348642116387,16836.83520092578,17749.733652145365,54685.738579302095,54985.738579302095,inside,5,6432597.84065944,6432908.853924604,311.013265164569,0.10128707250218599,0.10163786187045348,0.0003507893682674901,-0.00036526599437142914,-1.4091183188485795e-05,0.00035117481118294335,7710.466558934932,7750.724925735082,40.258366800149815,-0.09695571781140576,-0.09170254343845237,0.00525317437295339,1.573897289671291,1.5808842818299012,0.006986992158610095,378961.31774598605,2048512.8483611366,94740.32943649651,512128.21209028416
87.25,0.6108652381980153,35.0,6432753.359698501,54653.359698501416,0.10146246980041614,-0.00018967558768603513,7730.593841431198,-0.09432922244303546,1.5773907219281464,-5.4046663307366565,90.37783100957682,0.0005792991985303649,0.0006043693467461589,17220.612177303963,18152.74852260859,54503.359698501416,54803.359698501416,inside,5,6432415.804194817,6432726.820410191,311.01621537376195,0.10158616912322187,0.10193695844139025,0.00035078931816838466,-0.0003672492376094101,-1.6073111198995683e-05,0.00035117612641041444,7714.3652913445185,7754.628806602649,40.26351525813061,-0.0967246723404833,-0.09147121044568873,0.005253461894794573,1.5739621829174726,1.5809492891121883,0.006987106194715764,383636.24878795235,2073683.3259291877,95909.06219698809,518420.8314822969
87.5,0.6108652381980153,35.0,6432571.324710441,54471.32471044082,0.10176156639821463,-0.00019165817367110195,7734.49511079851,-0.09409803500229062,1.5774556709206267,-5.391420266105547,90.38155231272957,0.0005918686408742606,0.0006174327762430183,17612.067888718604,18563.793872211783,54321.32471044082,54621.32471044082,inside,5,6432234.120886437,6432545.140104432,311.0192179949954,0.10188543156382003,0.10223622082704215,0.0003507892632221149,-0.00036925319119057487,-1.8075725546649862e-05,0.000351177465643925,7718.344338500979,7758.613092300084,40.26875379910507,-0.09648796277510506,-0.09123420841091937,0.005253754364185695,1.5740278777914125,1.5810150999153305,0.006987222123918002,388364.8179690491,2099141.4476374397,97091.20449226227,524785.3619093599
